Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
15,A,report on the list dat between the list tim unknown person ent the lock room at the list loc ont insid lock being us by was brok into and the list property was stol,Washington,DC,20064,38.9333268186302,-76.9957722216305,2009-1-8
20,A,report whil walk approach him and start punch him in the fac with clos fist remov property and fled toward the blk of savannah st se,Washington,DC,20032,38.842239572916,-77.002768487435,2009-1-8
3,A,domest report get into verb alterc with then slap in the fac got in between and when produc gun curs at in span whil remov than insert the magazin back into the gun fle,Washington,DC,20009,38.914091625918,-77.0307856364279,2009-1-8
20,A,report that ent the list est display handgun and demand money suspect assault when he stat that he had no money ont on the flo suspect search and remov the list property suspect fled in an,Washington,DC,20001,38.9079083276383,-77.0270358893522,2009-1-7
20,A,report whil meet with subject he was try to sel his car to from the craig list he was approach by approach from the driv sid brand handgun to the sid of head and stat you know what tim it is bef,Washington,DC,20032,38.8446777273441,-76.9998725681937,2009-1-8
15,A,report that unknown suspect ent the list vehic via destroy it driv sid window and stol the list property from within,Washington,DC,20011,38.9545207432478,-77.0125692125203,2009-1-8
20,A,and becam involv in verb alterc ov believ that touch anoth fem on her buttock beg to punch about his head sev tim caus to fal to the ground stood ov and search through his pock,Washington,DC,20009,38.921706336463,-77.0423916905573,2009-1-8
15,A,report that unknown suspect stol the list property from the list loc,Washington,DC,20011,38.9372961087681,-77.0272009430176,2009-1-8
5,A,and report that unknown suspect ent the list loc via smash the bas window and stol the list property from within,Washington,DC,20017,38.9452485913627,-76.9877806505029,2009-1-8
15,A,report that unknown suspect stol the list vehic from the list loc key ar with reg is in vehic,Washington,DC,20011,38.9408036951138,-77.0312160282314,2009-1-5
5,A,report that an unknown suspect ent the list loc by cut the screen to the bathroom window suspect stol the list property,Washington,DC,20009,38.9178194893664,-77.0429514479706,2009-1-8
15,A,and report that unknown suspect smash the rear passeng window of the list vehic gain entry and stol the list property and fled in an unknown direct,Washington,DC,20036,38.9056506707976,-77.0375171534424,2009-1-8
15,A,report that unknown suspect ent the list vehic via smash the rear windshield,Washington,DC,20011,38.9377349934934,-77.0202012353494,2009-1-6
15,A,report that an unknown suspect withdrew money from the atm aft leav the atm card behind,Washington,DC,20001,38.9222044431743,-77.0183240022935,2009-1-8
15,A,suspect unknown smash the passeng window then stol the list property,Washington,DC,20010,38.9306926278829,-77.0288491068208,2009-1-8
15,A,suspect unknown smash the right rear passeng window then stol the list property,Washington,DC,20009,38.9222552424652,-77.0389435786896,2009-1-8
15,A,suspect uknnown smash the right passeng window then stol the list property,Washington,DC,20009,38.9175554394604,-77.0319510451384,2009-1-8
15,A,suspect unknown smash the driv sid window then stol the list property,Washington,DC,20009,38.9163019583395,-77.0319507718403,2009-1-8
15,A,report on the list datetim and loc that his auto was stol form the park lot ramp of the list loc by unknown person also report that at the tim of the crim the vehic was und valet park control key and reg,Washington,DC,20007,38.9050506591883,-77.057518230299,2009-1-8
15,A,suspect unknown stol the list vehic from the list loc,Washington,DC,20005,38.9064444072219,-77.0296218462777,2009-1-8
15,A,report unk person stol the list property from the list loc,Washington,DC,20003,38.8796794254919,-76.9871704703379,2009-1-8
15,A,suspect unknown stol the list vehic from the list loc key in own possess reg is in the vehic,New York,NY,58559,38.9224270425096,-77.0297045807925,2009-1-7
15,A,report on the list dat tim and loc whil park an unknown subject brok into the abov list vehic by smash in the passeng sid window with an unknown object stol was the abov list property that not vis as per,Washington,DC,20036,38.9086961979264,-77.0375111890796,2009-1-8
5,A,report unk suspect approach him from the rear whil he was unlock the front door to his resid forc insid the resid at gun point to rear bedroom wher took and fled the loc in an unk direct,Washington,DC,20002,38.9031252092455,-76.9949227614351,2009-1-8
15,A,report unk person stol the list vehic from it park posit from the list loc key and reg with vehic,Washington,DC,20001,38.9025211733107,-77.0175519337838,2009-1-7
15,A,report between dat and tim list unknown suspect stol the list unattend purs contain property belong to and whil at the list loc in an unknown man and report no frad act at the thi rep,Washington,DC,20036,38.9062473723889,-77.0417184208686,2009-1-8
15,A,report unk person ent the list vehic by smash the front passeng window ont insid stol the list property,Washington,DC,20002,38.9007601622682,-76.9892757843078,2009-1-8
15,A,report unk person stol the list property from the list loc,Washington,DC,20001,38.9006404007729,-77.0175299275101,2009-1-6
3,A,report on the list dat and tim he was walk down the street when he was stab from behind by an unkown subject was transport to gw hosp by med wher he was tre by dr lee and admit at thi tim is unaw what loc,Washington,DC,20009,38.9122393260259,-77.0365135307571,2009-1-8
15,A,stat that the list vehic was stol by person unknown whil park at the list loc also stat that the key ar in his possess and the reg is in the vehic,Washington,DC,20016,38.933486665348,-77.0697595875256,2009-1-8
15,A,reort that dur list dat and tim unknown suspect stol list property that was display on the sid of her hous,Washington,DC,20008,38.9459212261583,-77.071363310847,2009-1-8
15,A,report on the list dat and tim the item wer left unattend in the nurs stat whil check on paty shortley ther aft was adv by gwu pol the had loc the list item ransnack in the men restroom at thi ti,Washington,DC,20037,38.901342904848,-77.0501240875597,2009-1-8
15,A,stat that an unknown suspect brok the rear right window of the list behic us an unknown object and took the list property do not want to wait on crim scen,Washington,DC,20037,38.8927969151983,-77.0501418577338,2009-1-8
15,A,report that he retun to the vehilc and found the passeng sid front window was destroy and the list property stol by person unknown,Washington,DC,20008,38.9483603029829,-77.0659467086837,2009-1-8
15,A,report the theft of her auto by unknown person the key and reg ar in possess,Washington,DC,20020,38.8476447766342,-76.9766759860154,2009-1-3
15,A,report that unknown person smash the rear window to her vehic and stol itm from the vehic,Washington,DC,20003,38.902860803024,-77.0642872452088,2009-1-8
3,A,report hear about four to fiv gunshot then felt sharp and numb pain to his left thigh at which tim he real that he had been shot was transport to umc by famy memb,Washington,DC,20032,38.842545890031,-76.988505562307,2009-1-3
5,A,report on the list dat and tim unknown subject forc the door op by pry the lock the list loc and stol the list item,Washington,DC,20007,38.9051857453623,-77.0619977289967,2009-1-8
15,A,report deposit into his account at the atm forgot to complet his transact and walk away custom behind him process to the atm and complet transact by withdraw from account,Washington,DC,20020,38.8651584931863,-76.989645174956,2009-1-2
15,A,on the ment dat and tim report that and left out of the list loc without pay their expens and wer last seen in an unknown direct,Washington,DC,20036,38.9047003442934,-77.043452623604,2009-1-8
15,A,report unknown person remov her tag off of her vehic without her permit,Washington,DC,20032,38.8284958598389,-77.0058846476944,2009-1-3
20,A,report that he was walk nb on the blk of st nw on the eastsid sidewalk and was appreach by from the rear and who pul wallet aof of his back pant pocket fled westbound on the rear alley of the southsid of,Washington,DC,20036,38.9107577002038,-77.0416677330925,2009-1-8
15,A,report unk person ent the list vehic by smash the right front passeng window ont insid stol the list property,Washington,DC,20002,38.8989193900381,-76.9863929670643,2009-1-8
15,A,report unk person ent the list vehic by smash the front passeng window ont insid stol the list property,Washington,DC,20003,38.8783970496037,-76.984583549172,2009-1-8
15,A,report unk person ent the list vehic by smash the front passeng window ont insid stol the list property,New York,NY,10011,38.8764754811153,-76.9949685215108,2009-1-8
15,A,report he park his vehic and when he return not unknown suspect had smash his window in an unknown man and tak the list item,Washington,DC,20001,38.9175542427364,-77.0259909429462,
15,A,report unk person stol the list property from the list property,Washington,DC,20002,38.8967286915979,-77.0020367941676,2009-1-6
15,A,report for that ent the list loc and ord drink and food and refus to pay for his bil was ask by pol off on the scen if he had any money to pay his bil and he stat no tak me to jail was then plac,Washington,DC,20010,38.9308018284828,-77.0373826182042,
